,Unnamed: 0,accNowDelinq,accOpenPast24Mths,acceptD,addrState,addrZip,allUtil,annualInc,annualIncJoint,applicationType,avgCurBal,bcOpenToBuy,bcUtil,chargeoffWithin12Mths,collections12MthsExMed,creditPullD,delinq2Yrs,delinqAmnt,desc,disbursementMethod,dti,dtiJoint,earliestCrLine,empLength,empTitle,expD,expDefaultRate,ficoRangeHigh,ficoRangeLow,fundedAmount,grade,homeOwnership,housingPayment,iLUtil,id,ilsExpD,initialListStatus,inqFi,inqLast12m,inqLast6Mths,installment,intRate,investorCount,isIncV,isIncVJoint,listD,loanAmount,maxBalBc,memberId,moSinOldIlAcct,moSinOldRevTlOp,moSinRcntRevTlOp,moSinRcntTl,mortAcc,mtgPayment,mthsSinceLastDelinq,mthsSinceLastMajorDerog,mthsSinceLastRecord,mthsSinceRcntIl,mthsSinceRecentBc,mthsSinceRecentBcDlq,mthsSinceRecentInq,mthsSinceRecentRevolDelinq,numAcctsEver120Ppd,numActvBcTl,numActvRevTl,numBcSats,numBcTl,numIlTl,numOpRevTl,numRevAccts,numRevTlBalGt0,numSats,numTl120dpd2m,numTl30dpd,numTl90gDpd24m,numTlOpPast12m,openAcc,openAcc6m,openActIl,openIl12m,openIl24m,openRv12m,openRv24m,pctTlNvrDlq,percentBcGt75,pubRec,pubRecBankruptcies,purpose,reviewStatus,reviewStatusD,revolBal,revolBalJoint,revolUtil,secAppChargeoffWithin12Mths,secAppCollections12MthsExMed,secAppEarliestCrLine,secAppFicoRangeHigh,secAppFicoRangeLow,secAppInqLast6Mths,secAppMortAcc,secAppMthsSinceLastMajorDerog,secAppNumRevAccts,secAppOpenAcc,secAppOpenActIl,secAppRevolUtil,serviceFeeRate,subGrade,taxLiens,term,totCollAmt,totCurBal,totHiCredLim,totalAcc,totalBalExMort,totalBalIl,totalBcLimit,totalCuTl,totalIlHighCreditLimit,totalRevHiLim
25,25,0,2,2018-05-02T12:20:57.000-07:00,NV,891xx,20.9,49000.0,,INDIVIDUAL,53581,16547.0,31.3,0,0,2018-05-02T11:53:35.000-07:00,0,0.0,,DIRECT_PAY,29.17,,2005-02-01T16:00:00.000-08:00,,,2018-06-01T18:00:00.000-07:00,1.86,734,730,3450.0,A,MORTGAGE,1650.0,12.5,132649343,2018-05-02T18:00:00.000-07:00,F,3,2,0,304.54,6.07,,NOT_VERIFIED,,2018-05-02T18:00:00.000-07:00,10000.0,3387.0,149006983,159.0,76,50,10,3,1648.85,,,90.0,20.0,50.0,,11.0,,0,3,3,3,4,4,3,4,3,6,0.0,0,0,1,6,0,2,0,1,0,0,100,0.0,1,1,debt_consolidation,APPROVED,2018-05-02T15:19:12.000-07:00,7553.0,,31.3,,,,,,,,,,,,,0.83,A2,0,36,0,321488,374678,11,41652,34099.0,24100,1,67578,24100
26,26,0,2,2018-05-02T17:47:07.000-07:00,TX,782xx,35.5,115000.0,,INDIVIDUAL,8679,41702.0,14.0,0,0,2018-05-02T17:33:21.000-07:00,0,0.0,,CASH,11.6,,2003-07-02T17:00:00.000-07:00,12.0,Engineer,2018-06-01T18:00:00.000-07:00,1.86,754,750,5025.0,A,RENT,1995.0,69.6,132671004,2018-05-02T18:00:00.000-07:00,F,3,1,0,361.33,5.31,,NOT_VERIFIED,,2018-05-02T18:00:00.000-07:00,12000.0,3707.0,149032821,178.0,103,23,21,2,0.0,,,111.0,21.0,23.0,,2.0,,0,3,3,6,6,11,8,9,3,12,0.0,0,0,0,12,0,4,0,1,0,1,100,0.0,1,1,credit_card,APPROVED,2018-05-02T17:48:48.000-07:00,6798.0,,8.6,,,,,,,,,,,,,0.83,A1,0,36,0,95468,178017,22,95468,88670.0,48500,0,99317,78700
27,27,0,9,2018-04-30T16:09:30.000-07:00,AZ,852xx,28.6,28600.0,,INDIVIDUAL,374,7285.0,36.1,0,0,2018-04-30T16:00:43.000-07:00,0,0.0,,CASH,8.69,,2010-10-29T17:00:00.000-07:00,72.0,Manager,2018-06-01T18:00:00.000-07:00,3.8,704,700,2750.0,B,RENT,855.0,,132541213,2018-05-02T18:00:00.000-07:00,F,0,4,2,326.92,10.9,,SOURCE_VERIFIED,,2018-05-02T18:00:00.000-07:00,10000.0,1224.0,148905141,90.0,30,5,5,0,0.0,,,,90.0,7.0,,1.0,,0,7,7,8,8,1,11,11,7,11,0.0,0,0,6,11,1,0,0,0,6,9,100,0.0,0,0,credit_card,APPROVED,2018-05-02T16:03:22.000-07:00,4115.0,,28.6,,,,,,,,,,,,,0.96,B4,0,36,0,4115,14400,12,4115,0.0,11400,0,0,14400
28,28,0,5,2018-05-02T13:22:27.000-07:00,MI,486xx,82.9,84000.0,164000.0,JOINT,13855,911.0,77.8,0,0,2018-05-02T12:56:00.000-07:00,0,0.0,,CASH,24.91,13.13,2006-06-01T17:00:00.000-07:00,36.0,Project Manager,2018-06-01T18:00:00.000-07:00,6.8,684,680,7700.0,C,MORTGAGE,1130.0,83.7,132649627,2018-05-02T18:00:00.000-07:00,F,12,17,1,527.43,16.01,,VERIFIED,NOT_VERIFIED,2018-05-02T18:00:00.000-07:00,15000.0,2449.0,149007290,125.0,143,13,9,0,0.0,,,,9.0,15.0,,2.0,,0,3,4,3,5,5,4,6,4,6,0.0,0,0,1,6,0,2,1,2,0,3,100,33.3,0,0,debt_consolidation,APPROVED,2018-05-02T17:03:07.000-07:00,3843.0,4415.0,78.4,0.0,0.0,2006-06-01T17:00:00.000-07:00,649.0,645.0,1.0,0.0,,3.0,4.0,1.0,45.1,1.13,C5,0,36,0,83129,92528,11,83129,79286.0,4100,0,87628,4900
29,29,0,3,2018-05-02T16:34:44.000-07:00,FL,336xx,80.5,95000.0,,INDIVIDUAL,17964,878.0,96.0,0,0,2018-04-12T06:35:37.000-07:00,0,0.0,,CASH,23.79,,1993-10-11T17:00:00.000-07:00,120.0,driver,2018-06-01T18:00:00.000-07:00,3.8,684,680,2500.0,B,MORTGAGE,1130.0,61.3,131486480,2018-05-02T18:00:00.000-07:00,F,0,1,0,322.3,9.92,,SOURCE_VERIFIED,,2018-05-02T18:00:00.000-07:00,10000.0,7079.0,147353205,118.0,294,22,15,3,0.0,30.0,40.0,,15.0,22.0,40.0,11.0,40.0,1,5,9,5,12,4,9,26,9,12,0.0,0,0,0,12,0,2,0,1,0,1,90,100.0,0,0,debt_consolidation,APPROVED,2018-05-02T16:41:36.000-07:00,35833.0,,85.1,,,,,,,,,,,,,0.96,B2,0,36,0,215563,253811,33,59473,23640.0,22200,1,50961,42100
30,30,0,4,2018-05-01T08:33:36.000-07:00,TX,750xx,66.5,60000.0,,INDIVIDUAL,2829,4857.0,68.9,0,0,2018-05-01T08:19:36.000-07:00,0,0.0,,CASH,15.08,,2005-07-31T17:00:00.000-07:00,72.0,Assistant Manager and Designer,2018-06-01T18:00:00.000-07:00,6.8,684,680,6600.0,C,RENT,1000.0,88.1,132565828,2018-05-02T18:00:00.000-07:00,F,0,2,1,520.28,15.04,,SOURCE_VERIFIED,,2018-05-02T18:00:00.000-07:00,15000.0,5275.0,148931013,51.0,153,4,4,0,0.0,,,,11.0,4.0,,4.0,,0,5,7,5,6,3,9,11,7,10,0.0,0,0,3,10,1,1,1,2,2,2,100,80.0,0,0,debt_consolidation,APPROVED,2018-05-02T15:51:40.000-07:00,12465.0,,50.7,,,,,,,,,,,,,1.13,C4,0,36,0,28293,42571,14,28293,15828.0,15600,0,17971,24600
31,31,0,6,2018-05-02T11:07:26.000-07:00,CA,949xx,36.3,290000.0,,INDIVIDUAL,43427,34184.0,45.8,0,0,2018-05-02T10:55:10.000-07:00,1,0.0,,DIRECT_PAY,10.35,,1989-05-01T17:00:00.000-07:00,120.0,Partner,2018-06-01T18:00:00.000-07:00,6.8,724,720,15325.0,C,OWN,,,132639049,2018-05-02T18:00:00.000-07:00,F,0,1,1,837.67,12.61,,VERIFIED,,2018-05-02T18:00:00.000-07:00,25000.0,14159.0,148992771,89.0,348,10,5,2,4511.92,11.0,,,5.0,10.0,,0.0,11.0,0,5,7,9,16,4,17,30,7,20,0.0,0,0,2,20,1,2,1,1,1,4,89,11.1,0,0,debt_consolidation,APPROVED,2018-05-02T15:19:02.000-07:00,29590.0,,36.3,,,,,,,,,,,,,1.13,C1,0,36,0,825113,911842,37,104465,74875.0,63100,0,95242,81600
32,32,0,7,2018-04-30T08:13:53.000-07:00,NJ,070xx,55.0,140000.0,,INDIVIDUAL,31793,8450.0,52.0,0,0,2018-04-30T08:08:59.000-07:00,0,0.0,,CASH,24.07,,1990-07-29T17:00:00.000-07:00,120.0,Staff Nurse,2018-06-01T18:00:00.000-07:00,3.8,714,710,3550.0,B,MORTGAGE,1742.0,56.0,132516197,2018-05-02T18:00:00.000-07:00,F,1,4,2,498.08,11.98,,VERIFIED,,2018-05-02T18:00:00.000-07:00,15000.0,6804.0,148879927,168.0,333,8,8,2,2840.83,55.0,26.0,,10.0,8.0,,1.0,,1,4,7,7,7,10,7,12,7,13,,0,0,4,13,0,4,1,2,3,5,92,0.0,0,0,other,APPROVED,2018-05-02T15:14:42.000-07:00,24444.0,,55.0,,,,,,,,,,,,,0.96,B5,0,36,0,413309,546037,24,75302,50858.0,33800,1,91437,44600
33,33,0,0,2018-05-01T04:46:51.000-07:00,PA,194xx,69.2,37056.0,,INDIVIDUAL,3348,4028.0,79.0,0,0,2018-05-01T04:38:04.000-07:00,0,0.0,,DIRECT_PAY,17.84,,1999-10-31T16:00:00.000-08:00,,,2018-06-01T18:00:00.000-07:00,3.8,689,685,3175.0,B,MORTGAGE,846.0,,132555943,2018-05-02T18:00:00.000-07:00,F,0,2,0,486.91,10.41,,SOURCE_VERIFIED,,2018-05-02T18:00:00.000-07:00,15000.0,10478.0,148920050,222.0,87,30,30,0,0.0,,,,58.0,30.0,,7.0,,0,3,4,4,8,11,5,9,4,5,0.0,0,0,0,5,0,0,0,0,0,0,100,75.0,0,0,credit_card,APPROVED,2018-05-02T17:02:20.000-07:00,16741.0,,69.2,,,,,,,,,,,,,0.96,B3,0,36,0,16741,24200,20,16741,0.0,19200,0,0,24200
34,34,0,7,2018-04-30T09:20:43.000-07:00,KS,671xx,77.3,52000.0,112000.0,JOINT,12440,232.0,98.3,0,0,2018-04-30T09:09:34.000-07:00,0,0.0,,CASH,25.5,13.18,2006-09-29T17:00:00.000-07:00,0.0,Receiving supervisor,2018-06-01T18:00:00.000-07:00,6.8,694,690,2850.0,C,MORTGAGE,892.0,77.3,132516480,2018-05-02T18:00:00.000-07:00,F,2,1,0,513.18,14.07,,VERIFIED,NOT_VERIFIED,2018-05-02T18:00:00.000-07:00,15000.0,10896.0,148880239,17.0,139,8,8,1,891.33,,,,13.0,31.0,,0.0,,0,2,5,2,6,3,8,15,5,11,0.0,0,0,2,11,0,2,0,3,2,4,100,100.0,0,0,debt_consolidation,APPROVED,2018-05-02T14:11:21.000-07:00,17597.0,24876.0,77.2,0.0,0.0,2006-07-29T17:00:00.000-07:00,634.0,630.0,0.0,0.0,,4.0,4.0,1.0,77.8,1.13,C3,0,36,76,136840,158490,19,39761,22164.0,13300,1,28665,22800
35,35,0,3,2018-04-30T07:53:55.000-07:00,TX,761xx,45.9,43000.0,,INDIVIDUAL,2702,3614.0,73.6,0,0,2018-04-30T07:50:20.000-07:00,0,0.0,,DIRECT_PAY,21.88,,1995-03-29T16:00:00.000-08:00,120.0,Data Entru,2018-06-01T18:00:00.000-07:00,1.86,674,670,7200.0,A,MORTGAGE,408.0,,132510365,2018-05-02T18:00:00.000-07:00,F,0,0,0,602.21,5.31,,SOURCE_VERIFIED,,2018-05-02T18:00:00.000-07:00,20000.0,2413.0,148874104,129.0,277,21,21,1,408.14,,,,49.0,21.0,,,,0,9,17,11,12,11,24,30,17,25,0.0,0,0,0,25,0,0,0,0,0,3,100,54.5,0,0,debt_consolidation,APPROVED,2018-05-02T14:21:01.000-07:00,18734.0,,45.9,,,,,,,,,,,,,0.83,A1,0,36,1904,64852,98400,42,18734,0.0,13700,0,0,40800
36,36,0,3,2018-05-02T10:37:24.000-07:00,MI,483xx,67.4,70000.0,,INDIVIDUAL,6579,3522.0,86.3,0,0,2018-04-29T07:00:39.000-07:00,0,0.0,,DIRECT_PAY,27.93,,2006-08-28T17:00:00.000-07:00,48.0,Business Analyst,2018-06-01T18:00:00.000-07:00,6.8,674,670,2800.0,C,RENT,0.0,54.9,132478481,2018-05-02T18:00:00.000-07:00,F,2,2,0,552.86,12.61,,SOURCE_VERIFIED,,2018-05-02T18:00:00.000-07:00,16500.0,8376.0,148840053,126.0,140,59,11,0,0.0,27.0,,,11.0,59.0,33.0,11.0,33.0,0,4,5,4,5,6,5,8,5,7,0.0,0,0,1,7,0,2,1,3,0,0,90,100.0,0,0,debt_consolidation,APPROVED,2018-05-02T14:00:24.000-07:00,23569.0,,86.3,,,,,,,,,,,,,1.13,C1,0,36,0,46053,68281,14,46053,22484.0,25800,0,40981,27300
37,37,0,8,2018-05-01T05:57:45.000-07:00,RI,028xx,76.4,50000.0,209000.0,JOINT,32605,2825.0,47.7,0,0,2018-05-01T05:53:05.000-07:00,0,0.0,,CASH,15.31,12.22,2002-01-31T16:00:00.000-08:00,48.0,Driver,2018-06-01T18:00:00.000-07:00,3.8,679,675,3750.0,B,MORTGAGE,1000.0,94.1,132560958,2018-05-02T18:00:00.000-07:00,F,6,12,0,574.55,10.41,,SOURCE_VERIFIED,SOURCE_VERIFIED,2018-05-02T18:00:00.000-07:00,17700.0,1978.0,148925029,125.0,195,4,4,5,2210.17,,,79.0,8.0,13.0,,2.0,,0,2,4,4,6,4,7,12,4,9,0.0,0,0,2,9,1,1,1,1,1,6,100,25.0,1,1,debt_consolidation,APPROVED,2018-05-02T15:36:52.000-07:00,4373.0,35712.0,38.0,0.0,0.0,2002-10-31T16:00:00.000-08:00,654.0,650.0,1.0,2.0,72.0,22.0,23.0,5.0,66.2,0.96,B3,0,36,0,293448,310664,22,27890,23517.0,5400,1,24999,11500
38,38,0,13,2018-04-30T13:14:30.000-07:00,VA,220xx,68.6,78000.0,164000.0,JOINT,2483,605.0,94.2,0,0,2018-04-13T10:26:31.000-07:00,0,0.0,,CASH,30.71,19.2,2006-05-12T17:00:00.000-07:00,120.0,Exec Admin Specialist,2018-06-01T18:00:00.000-07:00,11.12,699,695,24300.0,D,RENT,0.0,77.3,131529675,2018-05-02T18:00:00.000-07:00,F,1,1,1,1474.75,19.42,,NOT_VERIFIED,NOT_VERIFIED,2018-05-02T18:00:00.000-07:00,40000.0,7170.0,147468807,124.0,132,1,1,1,397.7,,,,4.0,12.0,,1.0,,0,4,23,4,4,13,28,31,23,31,0.0,0,0,7,31,4,2,3,5,4,8,100,75.0,0,0,debt_consolidation,APPROVED,2018-05-02T15:11:52.000-07:00,35173.0,40571.0,65.1,0.0,0.0,2006-05-12T17:00:00.000-07:00,654.0,650.0,0.0,1.0,12.0,5.0,9.0,3.0,85.8,1.36,D3,0,36,0,76986,115160,45,51528,16355.0,10400,11,21160,54000
39,39,0,7,2018-05-02T10:09:33.000-07:00,CT,067xx,28.1,50000.0,90000.0,JOINT,3233,34693.0,30.6,0,0,2018-04-30T07:31:11.000-07:00,0,0.0,,CASH,30.94,20.3,2007-03-29T17:00:00.000-07:00,36.0,Sales Manager,2018-06-01T18:00:00.000-07:00,6.8,709,705,8800.0,C,RENT,1400.0,63.2,132505521,2018-05-02T18:00:00.000-07:00,F,1,3,0,871.17,12.61,,SOURCE_VERIFIED,SOURCE_VERIFIED,2018-05-02T18:00:00.000-07:00,26000.0,6816.0,148869244,129.0,133,5,5,0,0.0,60.0,60.0,,15.0,5.0,62.0,3.0,60.0,1,4,5,8,10,7,17,27,5,19,0.0,0,0,4,19,1,2,0,1,4,6,93,0.0,0,0,debt_consolidation,APPROVED,2018-05-02T14:02:39.000-07:00,17934.0,33499.0,22.4,0.0,0.0,2006-11-01T16:00:00.000-08:00,699.0,695.0,0.0,0.0,,19.0,14.0,0.0,29.7,1.13,C1,0,36,0,61435,124394,34,61435,43501.0,50000,0,44394,80000
40,40,0,3,2018-05-01T15:56:00.000-07:00,FL,325xx,96.9,72000.0,,INDIVIDUAL,5626,670.0,92.7,0,0,2018-05-01T15:46:06.000-07:00,0,0.0,,DIRECT_PAY,20.02,,2005-05-31T17:00:00.000-07:00,120.0,electrician,2018-06-01T18:00:00.000-07:00,6.8,664,660,3425.0,C,RENT,950.0,97.3,132592760,2018-05-02T18:00:00.000-07:00,F,2,8,1,867.13,15.04,,SOURCE_VERIFIED,,2018-05-02T18:00:00.000-07:00,25000.0,2128.0,148957121,155.0,74,24,6,0,0.0,75.0,75.0,,6.0,24.0,,1.0,,1,5,8,5,5,7,8,9,8,10,0.0,0,0,2,10,1,2,2,2,0,1,93,100.0,0,0,debt_consolidation,APPROVED,2018-05-02T15:11:33.000-07:00,16118.0,,95.9,,,,,,,,,,,,,1.13,C4,0,36,0,56258,58042,16,56258,40140.0,9200,1,41242,16800
41,41,0,9,2018-04-30T12:33:50.000-07:00,NY,111xx,23.6,66866.0,,INDIVIDUAL,410,9840.0,16.6,0,0,2018-04-30T12:31:01.000-07:00,0,0.0,,CASH,2.1,,2008-03-29T17:00:00.000-07:00,36.0,Driver,2018-06-01T18:00:00.000-07:00,6.8,704,700,3625.0,C,OWN,,,132526551,2018-05-02T18:00:00.000-07:00,F,0,6,2,957.93,14.07,,VERIFIED,,2018-05-02T18:00:00.000-07:00,28000.0,911.0,148891428,121.0,118,0,0,0,0.0,,,,121.0,0.0,,1.0,,0,4,5,5,6,1,10,11,5,10,0.0,0,0,9,10,5,0,0,0,9,9,100,0.0,0,0,debt_consolidation,APPROVED,2018-05-02T17:22:52.000-07:00,4099.0,,23.6,,,,,,,,,,,,,1.13,C3,0,36,0,4099,17400,12,4099,0.0,11800,0,0,17400
42,42,0,6,2018-05-02T16:14:41.000-07:00,CO,811xx,31.3,225000.0,,INDIVIDUAL,22418,131800.0,0.3,0,0,2018-05-01T18:49:45.000-07:00,0,0.0,,CASH,10.47,,2008-02-01T16:00:00.000-08:00,108.0,Nurse practitioner ,2018-06-01T18:00:00.000-07:00,1.86,754,750,12225.0,A,MORTGAGE,2000.0,60.7,132617399,2018-05-02T18:00:00.000-07:00,F,1,3,2,1204.42,5.31,,NOT_VERIFIED,,2018-05-02T18:00:00.000-07:00,40000.0,208872.0,148960756,106.0,123,2,2,5,0.0,27.0,,84.0,5.0,2.0,,1.0,,0,5,6,9,11,30,10,13,6,13,0.0,0,0,3,13,3,2,1,3,1,1,97,0.0,1,1,debt_consolidation,APPROVED,2018-05-02T16:21:36.000-07:00,209079.0,,0.5,,,,,,,,,,,,,0.83,A1,0,36,0,269013,435633,48,269013,59934.0,340800,2,93833,341800
